sample_id,row,col,x,y,elevation,slope_pct,dist_water_m,dist_urban_m,dist_protected_m,nvz,SI_true,SI_obs,block_x,block_y,block_id,split
322,276,494,608050.0,4662475.0,336.468017578125,1.6725026369094849,100.0,548.8624877929688,798.8272705078125,1,52.471309661865234,52.24702453613281,304,2331,304_2331,train
323,228,669,612425.0,4663675.0,343.94000244140625,12.052879333496094,388.1043701171875,1200.2603759765625,3287.191162109375,1,53.12596893310547,61.512107849121094,306,2331,306_2331,train
324,495,391,605475.0,4657000.0,330.89898681640625,1.010870337486267,325.0,1033.5013427734375,670.8203735351562,0,89.748779296875,99.83972930908203,302,2328,302_2328,train
325,143,693,613025.0,4665800.0,289.220703125,3.515103816986084,933.40771484375,246.22145080566406,1129.4356689453125,1,56.19660568237305,52.548397064208984,306,2332,306_2332,train
326,428,338,604150.0,4658675.0,365.5040283203125,8.081657409667969,1626.7298583984375,665.6763305664062,2704.16357421875,0,83.83668518066406,94.05921936035156,302,2329,302_2329,test
327,471,482,607750.0,4657600.0,317.1440124511719,7.9466471672058105,715.0174560546875,790.5693969726562,980.1148071289062,0,83.60958099365234,70.69413757324219,303,2328,303_2328,train
328,249,538,609150.0,4663150.0,343.39202880859375,5.616332054138184,369.1205749511719,134.62911987304688,1814.0079345703125,1,49.34915542602539,56.39237976074219,304,2331,304_2331,train
329,250,506,608350.0,4663125.0,333.5000305175781,1.0209821462631226,35.35533905029297,325.0,1019.8038940429688,1,47.00802230834961,43.684749603271484,304,2331,304_2331,train
330,348,459,607175.0,4660675.0,376.7560119628906,7.561341762542725,941.0765380859375,731.8640747070312,1961.1859130859375,0,84.8773193359375,93.4115982055664,303,2330,303_2330,train
331,248,622,611250.0,4663175.0,367.3815612792969,9.002973556518555,1386.0916748046875,873.2124633789062,3908.004638671875,0,81.99405670166016,88.25321960449219,305,2331,305_2331,train
332,330,475,607575.0,4661125.0,363.7376708984375,5.895050048828125,728.8689575195312,548.2927856445312,1583.114013671875,0,88.20989990234375,79.78837585449219,303,2330,303_2330,train
333,389,408,605900.0,4659650.0,376.01904296875,8.79226303100586,1482.6075439453125,355.3167724609375,2486.589111328125,0,75.18132019042969,74.66808319091797,302,2329,302_2329,test
334,280,557,609625.0,4662375.0,348.685302734375,5.006226539611816,500.0,760.3453369140625,2334.791259765625,1,62.99128341674805,63.7900390625,304,2331,304_2331,train
335,288,468,607400.0,4662175.0,339.06402587890625,2.3476152420043945,25.0,1044.3299560546875,536.7727661132812,1,42.5651969909668,38.87046432495117,303,2331,303_2331,test
336,136,653,612025.0,4665975.0,299.86895751953125,0.7727640867233276,1175.265869140625,721.1102294921875,1655.4832763671875,1,68.91812896728516,81.61042785644531,306,2332,306_2332,train
337,268,596,610600.0,4662675.0,350.0400085449219,1.9902206659317017,1256.2344970703125,469.7073669433594,3257.779052734375,1,66.15345001220703,65.79336547851562,305,2331,305_2331,train
338,440,469,607425.0,4658375.0,324.6960144042969,1.7367902994155884,1225.7650146484375,550.56787109375,1419.9471435546875,0,96.52642059326172,100.0,303,2329,303_2329,test
339,153,564,609800.0,4665550.0,311.4520263671875,8.10751724243164,75.0,223.60679626464844,3238.92333984375,1,35.850711822509766,33.52585983276367,304,2332,304_2332,train
340,336,421,606225.0,4660975.0,359.2130126953125,5.2008233070373535,212.1320343017578,811.2490234375,1707.703125,0,82.2760238647461,88.36786651611328,303,2330,303_2330,train
341,170,619,611175.0,4665125.0,311.85601806640625,3.3548622131347656,1043.13232421875,529.740478515625,2846.26953125,1,65.30319213867188,57.03697204589844,305,2332,305_2332,train
342,85,630,611450.0,4667250.0,283.40802001953125,4.616785526275635,866.3861694335938,246.22145080566406,875.0,1,52.46675109863281,53.52229690551758,305,2333,305_2333,test
343,271,650,611950.0,4662600.0,398.5169372558594,13.428857803344727,1497.70654296875,347.31109619140625,3691.629150390625,0,65.50784301757812,50.077369689941406,305,2331,305_2331,train
344,345,421,606225.0,4660750.0,361.4010314941406,5.383613586425781,403.8873596191406,985.2030029296875,1923.0509033203125,0,89.23277282714844,78.85453796386719,303,2330,303_2330,train
345,285,470,607450.0,4662250.0,338.3960266113281,1.6131500005722046,25.0,1070.0467529296875,492.4429016113281,1,42.81767272949219,38.630489349365234,303,2331,303_2331,test
346,368,402,605750.0,4660175.0,389.9800109863281,4.208683013916016,995.3014526367188,246.22145080566406,2618.80224609375,0,78.8936996459961,72.55998992919922,302,2330,302_2330,train
347,392,532,609000.0,4659575.0,336.16802978515625,3.541409492492676,2404.423095703125,195.25624084472656,3271.849609375,0,77.67999267578125,78.0628662109375,304,2329,304_2329,train
348,267,639,611675.0,4662700.0,402.4880065917969,8.2780179977417,1498.3323974609375,637.37744140625,3975.55029296875,0,83.44396209716797,80.03173828125,305,2331,305_2331,train
349,269,548,609400.0,4662650.0,339.9280090332031,1.9380450248718262,145.7738037109375,419.07635498046875,2065.187744140625,0,79.22554779052734,67.86286926269531,304,2331,304_2331,train
350,473,490,607950.0,4657550.0,320.5480041503906,11.637626647949219,632.4555053710938,800.3905029296875,1119.4306640625,0,76.72474670410156,74.37245178222656,303,2328,303_2328,train
351,285,518,608650.0,4662250.0,337.8280029296875,3.155703067779541,496.23583984375,425.7346496582031,1439.6180419921875,0,89.97532653808594,86.33628845214844,304,2331,304_2331,train
352,328,612,611000.0,4661175.0,372.01800537109375,11.103043556213379,1950.1602783203125,388.9087219238281,4021.271484375,0,72.23934936523438,68.40431213378906,305,2330,305_2330,train
353,284,552,609500.0,4662275.0,349.6000061035156,3.6797330379486084,529.740478515625,807.0006103515625,2239.0009765625,0,92.64053344726562,81.14962768554688,304,2331,304_2331,train
354,378,538,609150.0,4659925.0,344.9830017089844,3.783841371536255,2565.394775390625,175.0,3363.127197265625,0,76.18231964111328,77.73643493652344,304,2329,304_2329,train
355,309,509,608425.0,4661650.0,348.864013671875,4.30019998550415,965.012939453125,355.3167724609375,1573.411865234375,0,84.16544342041016,83.952880859375,304,2330,304_2330,train
356,332,433,606525.0,4661075.0,353.6000061035156,1.8373559713363647,452.7692565917969,945.0529174804688,1541.509033203125,0,96.32528686523438,96.88465881347656,303,2330,303_2330,train
357,396,513,608525.0,4659475.0,330.8160095214844,3.6380414962768555,2479.541259765625,664.2665405273438,2912.58056640625,0,92.72391510009766,81.10295867919922,304,2329,304_2329,train
358,442,487,607875.0,4658325.0,325.70758056640625,2.1299445629119873,1346.291259765625,125.0,1595.50146484375,0,76.9901123046875,77.30530548095703,303,2329,303_2329,test
359,345,512,608500.0,4660750.0,390.5560302734375,9.389958381652832,1555.6348876953125,348.209716796875,2316.2470703125,0,73.63056945800781,73.490478515625,304,2330,304_2330,train
360,166,850,616950.0,4665225.0,258.552001953125,0.2632017135620117,437.3213806152344,152.06906127929688,459.6194152832031,1,47.997276306152344,49.62499237060547,308,2332,308_2332,train
361,438,555,609575.0,4658425.0,306.89984130859375,4.3046770095825195,1264.169677734375,175.0,2964.89892578125,0,75.1406478881836,88.21817016601562,304,2329,304_2329,train
362,460,479,607675.0,4657875.0,317.9770202636719,2.517507791519165,860.2325439453125,575.543212890625,1117.1951904296875,0,94.9649887084961,95.3266830444336,303,2328,303_2328,train
363,143,692,613000.0,4665800.0,289.6778869628906,3.838596820831299,925.0,235.8495330810547,1140.449462890625,1,55.380699157714844,53.55158996582031,306,2332,306_2332,train
364,307,482,607750.0,4661700.0,343.66192626953125,2.414384365081787,360.55511474609375,459.6194152832031,1118.033935546875,0,93.1521987915039,100.0,303,2330,303_2330,train
365,263,592,610500.0,4662800.0,348.9061584472656,7.6927571296691895,1150.0,626.4982299804688,3151.5869140625,1,59.230140686035156,64.83863067626953,305,2331,305_2331,train
366,247,624,611300.0,4663200.0,369.131103515625,10.233781814575195,1331.58740234375,910.0137329101562,3959.561279296875,0,79.53244018554688,80.74723815917969,305,2331,305_2331,train
367,332,464,607300.0,4661075.0,355.7920227050781,5.626550197601318,640.3124389648438,822.34423828125,1582.126708984375,0,88.74690246582031,75.23554992675781,303,2330,303_2330,train
368,253,616,611100.0,4663050.0,366.77301025390625,14.076258659362793,1581.33642578125,726.7221069335938,3752.082763671875,1,50.293235778808594,59.105613708496094,305,2331,305_2331,train
369,456,306,603350.0,4657975.0,390.13201904296875,14.317354202270508,1655.4832763671875,617.4544677734375,3008.529541015625,0,71.36528778076172,70.70865631103516,301,2328,301_2328,train
370,371,407,605875.0,4660100.0,383.20343017578125,3.849371910095215,1039.8316650390625,265.7536315917969,2648.702392578125,0,80.58893585205078,86.39706420898438,302,2330,302_2330,train
371,453,577,610125.0,4658050.0,302.5656433105469,5.496379852294922,618.4658203125,103.07764434814453,3254.7080078125,0,69.16112518310547,68.49888610839844,305,2329,305_2329,test
372,471,330,603950.0,4657600.0,356.59600830078125,4.589030742645264,955.2486572265625,425.0,2307.731689453125,0,87.07194519042969,100.0,301,2328,301_2328,train
373,291,501,608225.0,4662100.0,336.2834167480469,1.4654842615127563,480.8846130371094,673.1456298828125,1130.5418701171875,0,97.06903076171875,95.13775634765625,304,2331,304_2331,train
374,175,624,611300.0,4665000.0,316.12066650390625,2.980393886566162,1219.8873291015625,626.996826171875,2831.96044921875,1,65.82744598388672,64.53548431396484,305,2332,305_2332,train
375,451,436,606600.0,4658100.0,328.90826416015625,2.7891013622283936,715.0174560546875,491.17205810546875,880.6957397460938,0,90.99779510498047,87.95079803466797,303,2329,303_2329,test
376,422,552,609500.0,4658825.0,314.5848388671875,6.266085147857666,1535.0081787109375,301.03985595703125,3115.485595703125,0,77.51982116699219,83.33492279052734,304,2329,304_2329,train
377,286,527,608875.0,4662225.0,336.7760009765625,0.9019817113876343,680.0735473632812,492.4429016113281,1660.19580078125,0,97.81818389892578,100.0,304,2331,304_2331,train
378,455,307,603375.0,4658000.0,389.54400634765625,9.940585136413574,1651.70361328125,632.4555053710938,2996.664794921875,0,80.11882781982422,84.31573486328125,301,2329,301_2329,test
379,382,450,606950.0,4659825.0,364.26800537109375,2.5678932666778564,1567.0433349609375,237.1708221435547,2638.655029296875,0,81.7227554321289,89.72183990478516,303,2329,303_2329,test
380,324,452,607000.0,4661275.0,363.48602294921875,14.723653793334961,316.2277526855469,1077.6131591796875,1340.00927734375,0,70.55269622802734,65.69330596923828,303,2330,303_2330,train
381,192,500,608200.0,4664575.0,328.46099853515625,1.0326915979385376,391.3118896484375,859.1420288085938,1830.9833984375,1,68.55422973632812,62.30390167236328,304,2332,304_2332,train
382,442,438,606650.0,4658325.0,334.3934326171875,10.108057022094727,930.3897094726562,534.43896484375,1110.18017578125,0,79.78388977050781,72.30840301513672,303,2329,303_2329,test
383,431,521,608725.0,4658600.0,311.5080261230469,2.098843812942505,1637.833984375,506.21142578125,2371.18115234375,0,95.80231475830078,94.04415130615234,304,2329,304_2329,train
384,373,473,607525.0,4660050.0,366.80401611328125,9.544254302978516,1648.10498046875,246.22145080566406,2626.904052734375,0,68.22256469726562,64.78753662109375,303,2330,303_2330,train
385,413,544,609300.0,4659050.0,324.5049743652344,6.709648132324219,1831.154052734375,340.0367736816406,3099.697509765625,0,78.5825424194336,88.40222930908203,304,2329,304_2329,train
386,388,419,606175.0,4659675.0,369.4800109863281,3.302492618560791,1453.4442138671875,559.0169677734375,2465.38525390625,0,93.39501190185547,100.0,303,2329,303_2329,test
387,479,352,604500.0,4657400.0,343.45001220703125,12.424757957458496,474.3416442871094,604.6693115234375,1723.5501708984375,0,75.15048217773438,81.63822174072266,302,2328,302_2328,train
388,295,436,606600.0,4662000.0,343.07501220703125,3.3849806785583496,25.0,575.0,618.4658203125,0,60.77501678466797,61.698333740234375,303,2331,303_2331,test
389,483,346,604350.0,4657300.0,348.7178955078125,1.0541691780090332,460.97723388671875,761.5773315429688,1826.369384765625,0,97.89165496826172,100.0,302,2328,302_2328,train
390,247,586,610350.0,4663200.0,341.1263732910156,1.3961260318756104,1077.032958984375,546.0082397460938,3012.577880859375,1,68.04542541503906,61.64004135131836,305,2331,305_2331,train
391,413,425,606325.0,4659050.0,356.676025390625,6.424722671508789,1415.3179931640625,848.8963623046875,1829.2757568359375,0,87.15055847167969,88.77521514892578,303,2329,303_2329,test
392,286,497,608125.0,4662225.0,335.64801025390625,0.3239661455154419,350.0,636.3961181640625,977.88037109375,1,69.15935516357422,72.58992004394531,304,2331,304_2331,train
393,203,887,617875.0,4664300.0,260.5680236816406,0.4259215295314789,269.25823974609375,941.0765380859375,695.0719604492188,1,62.27419662475586,54.44248962402344,308,2332,308_2332,train
394,316,471,607475.0,4661475.0,347.0320129394531,8.52171802520752,369.1205749511719,608.2762451171875,1219.1185302734375,0,82.9565658569336,88.10325622558594,303,2330,303_2330,train
395,314,461,607225.0,4661525.0,344.9799499511719,2.1396172046661377,265.7536315917969,863.1338500976562,1127.4971923828125,0,92.86690521240234,95.27593994140625,303,2330,303_2330,train
396,468,455,607075.0,4657675.0,319.14801025390625,2.8562779426574707,505.5937194824219,538.5164794921875,637.37744140625,0,85.22187805175781,77.44937133789062,303,2328,303_2328,train
397,470,332,604000.0,4657625.0,356.09600830078125,1.9878135919570923,937.083251953125,480.8846130371094,2271.83837890625,0,95.06861114501953,89.08074951171875,302,2328,302_2328,train
398,424,373,605025.0,4658775.0,368.4800109863281,4.098935604095459,1226.02001953125,313.2491149902344,2105.498779296875,0,82.46458435058594,84.33191680908203,302,2329,302_2329,test
399,674,781,615225.0,4652525.0,303.01202392578125,1.3647476434707642,3047.9501953125,182.00274658203125,6571.00634765625,1,56.95945358276367,48.21348571777344,307,2326,307_2326,train
400,244,628,611400.0,4663275.0,369.4560241699219,10.31154727935791,1206.7518310546875,1006.2305908203125,4065.09521484375,0,79.37690734863281,88.8400650024414,305,2331,305_2331,train
401,342,448,606900.0,4660825.0,361.5160217285156,2.8038182258605957,750.0,951.9716186523438,1777.814697265625,0,94.39236450195312,86.55229187011719,303,2330,303_2330,train
402,244,588,610400.0,4663275.0,341.1120300292969,0.8301051259040833,1152.443115234375,460.97723388671875,3070.016357421875,1,67.47206115722656,58.71253204345703,305,2331,305_2331,train
403,391,388,605400.0,4659600.0,392.6920166015625,11.332393646240234,1644.6884765625,301.03985595703125,2596.752685546875,0,67.38720703125,72.39411163330078,302,2329,302_2329,test
404,278,520,608700.0,4662425.0,335.489013671875,1.2569515705108643,425.0,251.24688720703125,1431.127197265625,0,85.04844665527344,95.67157745361328,304,2331,304_2331,train
405,429,409,605925.0,4658650.0,355.6080017089844,8.646913528442383,950.3289184570312,469.7073669433594,1518.63427734375,0,81.19154357910156,68.31731414794922,302,2329,302_2329,test
406,492,474,607550.0,4657075.0,314.0840148925781,8.234109878540039,335.4101867675781,625.4998168945312,540.8327026367188,0,72.05259704589844,76.78303527832031,303,2328,303_2328,train
407,332,758,614650.0,4661075.0,294.84002685546875,6.6333441734313965,251.24688720703125,600.0,825.3787231445312,1,54.81351089477539,59.3162956237793,307,2330,307_2330,test
408,366,1048,621900.0,4660225.0,309.5360107421875,5.208023548126221,150.0,1012.4228515625,548.2927856445312,0,65.79127502441406,55.421714782714844,310,2330,310_2330,test
409,242,594,610550.0,4663325.0,341.9000244140625,1.3499045372009277,1309.8187255859375,403.1128845214844,3224.903076171875,1,64.71908569335938,64.48326873779297,305,2331,305_2331,train
410,298,430,606450.0,4661925.0,344.73199462890625,3.7621829509735107,50.0,431.5669250488281,735.2720336914062,0,61.602447509765625,61.171573638916016,303,2330,303_2330,train
411,105,868,617400.0,4666750.0,260.04400634765625,0.03285171464085579,1841.53466796875,530.330078125,1502.7059326171875,1,69.95401000976562,63.24087905883789,308,2333,308_2333,train
412,300,428,606400.0,4661875.0,344.83001708984375,4.665399551391602,35.35533905029297,395.2846984863281,798.8272705078125,0,58.35039520263672,58.34538650512695,303,2330,303_2330,train
413,467,436,606600.0,4657700.0,331.0201110839844,8.644420623779297,400.0,506.21142578125,485.4122009277344,0,69.84646606445312,57.637149810791016,303,2328,303_2328,train
414,267,576,610100.0,4662700.0,347.3529968261719,1.9128212928771973,756.6372680664062,798.8272705078125,2757.26318359375,1,67.32205200195312,64.12525939941406,305,2331,305_2331,train
415,445,307,603375.0,4658250.0,399.2640075683594,12.341818809509277,1820.8857421875,873.2124633789062,3113.278076171875,0,75.31636047363281,66.27838897705078,301,2329,301_2329,test
416,438,372,605000.0,4658425.0,357.1080017089844,5.290612697601318,906.2284545898438,235.8495330810547,1876.8323974609375,0,76.21125030517578,73.17481231689453,302,2329,302_2329,test
417,466,334,604050.0,4657725.0,358.78778076171875,2.4682812690734863,980.1148071289062,575.543212890625,2269.636474609375,0,95.06343841552734,100.0,302,2328,302_2328,train
418,274,549,609425.0,4662525.0,342.0680236816406,1.9896678924560547,269.25823974609375,546.0082397460938,2108.61328125,0,93.45884704589844,98.86357879638672,304,2331,304_2331,train
419,445,916,618600.0,4658250.0,261.86541748046875,4.560854434967041,90.13877868652344,313.2491149902344,2875.108642578125,1,44.83662033081055,49.55533981323242,309,2329,309_2329,train
420,446,432,606500.0,4658225.0,332.0790100097656,4.167037487030029,771.7674560546875,375.0,1000.0,0,85.41592407226562,85.13167572021484,303,2329,303_2329,test
421,319,473,607525.0,4661400.0,353.3960266113281,4.715108871459961,458.9389953613281,550.56787109375,1305.038330078125,0,90.56977844238281,92.83985137939453,303,2330,303_2330,train
422,252,591,610475.0,4663075.0,344.3520202636719,3.4942023754119873,1158.12353515625,650.4805908203125,3128.597900390625,1,65.10811614990234,56.67289733886719,305,2331,305_2331,train
423,454,318,603650.0,4658025.0,378.14801025390625,6.063867092132568,1468.2047119140625,629.48388671875,2763.37646484375,0,87.87226867675781,79.33306884765625,301,2329,301_2329,test
424,426,541,609225.0,4658725.0,314.676025390625,3.26606822013855,1711.9068603515625,525.5949096679688,2835.15869140625,0,93.46786499023438,92.48653411865234,304,2329,304_2329,train
425,315,431,606475.0,4661500.0,350.0487365722656,2.336928606033325,50.0,672.6812133789062,1133.85400390625,0,74.49281311035156,84.49964904785156,303,2330,303_2330,train
426,301,473,607525.0,4661850.0,339.90802001953125,1.5781110525131226,90.13877868652344,726.7221069335938,883.5298461914062,0,76.44359588623047,70.21083068847656,303,2330,303_2330,train
427,296,525,608825.0,4661975.0,343.7510681152344,5.327332973480225,820.0609741210938,715.8910522460938,1710.6285400390625,0,89.3453369140625,89.36723327636719,304,2330,304_2330,train
428,467,451,606975.0,4657700.0,320.140380859375,2.9572463035583496,515.38818359375,515.38818359375,625.0,0,84.71051025390625,83.50690460205078,303,2328,303_2328,train
429,298,488,607900.0,4661925.0,342.94732666015625,6.928359508514404,391.3118896484375,559.0169677734375,1011.4963989257812,0,86.14328002929688,81.1452865600586,303,2330,303_2330,train
430,302,480,607700.0,4661825.0,340.97601318359375,2.0840253829956055,261.0076599121094,583.630859375,983.9334106445312,0,92.18092346191406,59.40439224243164,303,2330,303_2330,train
431,285,465,607325.0,4662250.0,340.59600830078125,0.6412619948387146,125.0,996.242919921875,436.6062316894531,1,49.034507751464844,41.64944076538086,303,2331,303_2331,test
432,320,521,608725.0,4661375.0,352.58465576171875,7.220757007598877,1312.4404296875,575.0,1980.214599609375,0,85.55848693847656,79.81795501708984,304,2330,304_2330,train
433,384,436,606600.0,4659775.0,360.34002685546875,7.5973219871521,1448.4906005859375,588.4301147460938,2551.9599609375,0,84.80535888671875,77.56005859375,303,2329,303_2329,test
434,494,502,608250.0,4657025.0,305.92401123046875,5.374308109283447,50.0,749.1661987304688,1130.5418701171875,0,68.41805267333984,63.03486251831055,304,2328,304_2328,train
435,230,676,612600.0,4663625.0,333.5680236816406,8.304522514343262,506.21142578125,1079.64111328125,3244.2255859375,1,58.3736686706543,56.363182067871094,306,2331,306_2331,train
436,199,495,608075.0,4664400.0,330.97601318359375,9.496135711669922,182.00274658203125,976.2811889648438,1615.936279296875,1,49.822235107421875,54.58643341064453,304,2332,304_2332,train
437,258,711,613475.0,4662925.0,337.2320251464844,4.003540992736816,1608.7650146484375,237.1708221435547,2249.72216796875,0,78.8514633178711,82.64434051513672,306,2331,306_2331,train
438,374,444,606800.0,4660025.0,370.530029296875,6.962303638458252,1317.43115234375,395.2846984863281,2575.0,0,80.83963012695312,71.75790405273438,303,2330,303_2330,train
439,328,470,607450.0,4661175.0,357.9200134277344,6.16425895690918,642.7479858398438,649.0377197265625,1505.1993408203125,0,87.6714859008789,100.0,303,2330,303_2330,train
440,245,545,609325.0,4663250.0,348.9960021972656,3.930739402770996,425.0,127.4754867553711,2001.5618896484375,1,51.45860290527344,52.307151794433594,304,2331,304_2331,train
441,276,513,608525.0,4662475.0,335.5190124511719,1.3570278882980347,250.0,206.15528869628906,1249.4998779296875,1,54.898929595947266,63.60935974121094,304,2331,304_2331,train
442,336,433,606525.0,4660975.0,356.96002197265625,4.07396936416626,474.3416442871094,1009.0217895507812,1640.5029296875,0,91.85206604003906,100.0,303,2330,303_2330,train
443,456,383,605275.0,4657975.0,341.9580078125,7.312851428985596,388.1043701171875,304.13812255859375,1380.4437255859375,0,75.58120727539062,80.82865905761719,302,2328,302_2328,train
444,483,366,604850.0,4657300.0,339.62908935546875,1.560941457748413,403.1128845214844,577.1697998046875,1364.0472412109375,0,96.87812042236328,97.43881225585938,302,2328,302_2328,train
445,379,495,608075.0,4659900.0,348.0985107421875,6.326689720153809,2046.03271484375,592.6634521484375,2901.400634765625,0,87.34661865234375,92.20529174804688,304,2329,304_2329,train
446,355,410,605950.0,4660500.0,366.0789794921875,8.724984169006348,632.949462890625,626.4982299804688,2245.272705078125,0,82.55003356933594,89.31307983398438,302,2330,302_2330,train
447,419,524,608800.0,4658900.0,316.1280212402344,2.9709513187408447,1946.9527587890625,777.8174438476562,2634.031982421875,0,94.05809783935547,85.9780502319336,304,2329,304_2329,train
448,211,856,617100.0,4664100.0,257.98602294921875,0.2076583206653595,539.6758422851562,926.350341796875,530.330078125,1,61.49005126953125,56.837589263916016,308,2332,308_2332,train
449,387,524,608800.0,4659700.0,339.8680114746094,6.06935977935791,2565.638427734375,350.0,3252.403076171875,0,80.36128234863281,80.69140625,304,2329,304_2329,train
450,282,532,609000.0,4662325.0,341.8000183105469,1.5736244916915894,555.090087890625,477.62432861328125,1747.3193359375,0,95.73396301269531,87.86006164550781,304,2331,304_2331,train
451,344,512,608500.0,4660775.0,389.9736328125,3.100452184677124,1538.058837890625,371.6517333984375,2295.23974609375,0,87.38168334960938,96.16881561279297,304,2330,304_2330,train
452,443,439,606675.0,4658300.0,332.4537658691406,8.644505500793457,922.2933349609375,555.090087890625,1089.1510009765625,0,82.71099090576172,72.38140106201172,303,2329,303_2329,test
453,332,486,607850.0,4661075.0,364.9280090332031,5.584993362426758,896.1724243164062,353.55340576171875,1723.5501708984375,0,81.50768280029297,75.66901397705078,303,2330,303_2330,train
454,300,490,607950.0,4661875.0,344.31201171875,2.4329471588134766,458.9389953613281,492.4429016113281,1081.9542236328125,0,94.75625610351562,92.04472351074219,303,2330,303_2330,train
455,400,497,608125.0,4659375.0,341.2320251464844,5.422303676605225,2388.12158203125,958.1884155273438,2627.3798828125,0,89.1553955078125,82.27677917480469,304,2329,304_2329,train
456,419,429,606425.0,4658900.0,346.8061218261719,9.503377914428711,1309.8187255859375,738.664306640625,1675.1865234375,0,80.99324798583984,71.72843933105469,303,2329,303_2329,test
457,377,437,606625.0,4659950.0,365.6960144042969,6.7237772941589355,1297.35302734375,552.26806640625,2652.946533203125,0,86.55244445800781,85.84329223632812,303,2329,303_2329,test
458,325,624,611300.0,4661250.0,379.9120178222656,9.102158546447754,1650.0,608.789794921875,4179.78759765625,0,81.7956771850586,73.11829376220703,305,2330,305_2330,train
459,437,547,609375.0,4658450.0,311.1058349609375,3.285240650177002,1457.7379150390625,213.60009765625,2804.014892578125,0,79.10952758789062,80.62715148925781,304,2329,304_2329,train
460,418,359,604675.0,4658925.0,378.7282409667969,8.171777725219727,1498.541015625,235.8495330810547,2457.259765625,0,70.44892120361328,58.945884704589844,302,2329,302_2329,test
461,284,490,607950.0,4662275.0,336.7080078125,1.7369111776351929,247.4873809814453,742.0410766601562,805.0621337890625,1,61.09367370605469,50.08631896972656,303,2331,303_2331,test
462,453,473,607525.0,4658050.0,323.1360168457031,2.0270614624023438,942.4038696289062,561.8051147460938,1175.265869140625,0,95.94587707519531,85.24351501464844,303,2329,303_2329,test
463,328,495,608075.0,4661175.0,361.916015625,4.267333984375,954.5941772460938,152.06906127929688,1733.8541259765625,0,74.06878662109375,93.9447250366211,304,2330,304_2330,train
464,381,427,606375.0,4659850.0,368.072021484375,8.89416217803955,1309.8187255859375,704.0064086914062,2626.0712890625,0,82.211669921875,86.5465316772461,303,2329,303_2329,test
465,487,483,607775.0,4657200.0,309.56402587890625,2.348947525024414,340.0367736816406,855.8621215820312,797.2609252929688,0,90.23362731933594,84.62937927246094,303,2328,303_2328,train
466,303,506,608350.0,4661800.0,343.74639892578125,4.98640775680542,800.3905029296875,425.0,1415.980224609375,0,86.27718353271484,82.53498840332031,304,2330,304_2330,train
467,321,538,609150.0,4661350.0,361.6920166015625,7.885269641876221,1435.7054443359375,879.2752685546875,2320.021484375,0,84.22946166992188,79.02622985839844,304,2330,304_2330,train
468,281,558,609650.0,4662350.0,349.9360046386719,4.496450424194336,535.0233764648438,794.1190185546875,2364.8466796875,1,63.70497131347656,62.04066848754883,304,2331,304_2331,train
469,334,608,610900.0,4661025.0,373.35101318359375,11.820409774780273,2057.4560546875,458.9389953613281,3991.945068359375,0,74.3061294555664,73.44127655029297,305,2330,305_2330,train
470,293,424,606300.0,4662050.0,347.80401611328125,1.627341628074646,50.0,279.50848388671875,686.4765014648438,0,57.04932403564453,54.702396392822266,303,2331,303_2331,test
471,435,440,606700.0,4658500.0,330.0372009277344,2.1793854236602783,1107.3616943359375,637.37744140625,1290.5909423828125,0,95.64122772216797,100.0,303,2329,303_2329,test
472,442,482,607750.0,4658325.0,327.29296875,13.339673042297363,1285.7391357421875,237.1708221435547,1526.4337158203125,0,60.17919921875,69.95841979980469,303,2329,303_2329,test
473,304,501,608225.0,4661775.0,342.9909973144531,2.3204994201660156,749.1661987304688,357.9455261230469,1343.5029296875,0,88.25627899169922,98.95257568359375,304,2330,304_2330,train
474,453,915,618575.0,4658050.0,261.4814147949219,4.697965145111084,175.0,254.9509735107422,2954.76318359375,0,67.93495178222656,72.88162231445312,309,2329,309_2329,train
475,306,524,608800.0,4661725.0,347.1800231933594,2.320645332336426,1017.6566162109375,715.8910522460938,1816.76220703125,0,95.35871124267578,99.96497344970703,304,2330,304_2330,train
476,377,418,606150.0,4659950.0,373.4520263671875,2.718233823776245,1177.3912353515625,475.6574401855469,2717.07568359375,0,93.34640502929688,89.31411743164062,303,2329,303_2329,test
477,245,508,608400.0,4663250.0,333.1960144042969,0.36432236433029175,50.0,431.5669250488281,1099.1473388671875,1,52.51145553588867,45.260154724121094,304,2331,304_2331,train
478,271,597,610625.0,4662600.0,351.4819030761719,3.121617078781128,1290.5909423828125,391.3118896484375,3288.711669921875,1,61.825653076171875,58.33502960205078,305,2331,305_2331,train
479,260,591,610475.0,4662875.0,347.44000244140625,5.856256484985352,1127.4971923828125,704.4501342773438,3125.10009765625,1,61.801239013671875,59.58403396606445,305,2331,305_2331,train
480,333,569,609925.0,4661050.0,378.59002685546875,1.8632205724716187,1826.369384765625,270.4163513183594,3127.399169921875,0,84.79438018798828,76.53215026855469,304,2330,304_2330,train
481,446,374,605050.0,4658225.0,354.58001708984375,6.472131729125977,704.4501342773438,190.3943328857422,1710.26318359375,0,71.57545471191406,86.07978057861328,302,2329,302_2329,test
482,475,451,606975.0,4657500.0,317.4781188964844,3.7256128787994385,340.0367736816406,340.0367736816406,436.6062316894531,0,70.46576690673828,63.14610290527344,303,2328,303_2328,train
